CODI_DISTRICTE,DISTRICTE,ANY_DATA_TANCAMENT,DETALL,BARRI,FITXA_ID,LATITUD,AREA,COORDENADA_Y,COORDENADA_X,LONGITUD,DIA_DATA_ALTA,CANALS_RESPOSTA,NUMERO,ELEMENT,SECCIO_CENSAL,MES_DATA_TANCAMENT,TIPUS_VIA,ANY_DATA_ALTA,MES_DATA_ALTA,SUPORT,CARRER,CODI_BARRI,_id,TIPUS,DIA_DATA_TANCAMENT
,,2021,Portal de tràmits,,8823473,,Portal de tràmits,,,,31,EMAIL,,Relacions amb l'Ajuntament,,1,,2020,12,WEB,,,70,CONSULTA,1
,,2021,Portal de tràmits,,8823481,,Portal de tràmits,,,,31,EMAIL,,Relacions amb l'Ajuntament,,1,,2020,12,WEB,,,71,CONSULTA,1
,,2021,Portal de tràmits,,8823475,,Portal de tràmits,,,,31,EMAIL,,Relacions amb l'Ajuntament,,1,,2020,12,WEB,,,72,CONSULTA,1
,,2021,Accés habitatge protegit i inscripció registre sol·licitants,,8823474,,Habitatge,,,,31,EMAIL,,Informació,,1,,2020,12,WEB,,,73,CONSULTA,1
,,2021,Portal de tràmits,,8823486,,Portal de tràmits,,,,31,EMAIL,,Relacions amb l'Ajuntament,,1,,2020,12,WEB,,,74,CONSULTA,1
,,2021,Carpeta ciutadà,,8823485,,Portal de tràmits,,,,31,EMAIL,,Relacions amb l'Ajuntament,,1,,2020,12,WEB,,,75,CONSULTA,1
,,2021,Servei taxi,,8823479,,Transports públics,,,,31,EMAIL,,Taxi,,1,,2020,12,TELÈFON,,,76,QUEIXA,1
,,2021,Portal de tràmits,,8823489,,Portal de tràmits,,,,31,EMAIL,,Relacions amb l'Ajuntament,,1,,2020,12,WEB,,,77,CONSULTA,1
,,2021,Portal de tràmits,,8823488,,Portal de tràmits,,,,31,EMAIL,,Relacions amb l'Ajuntament,,1,,2020,12,WEB,,,78,CONSULTA,1
,,2021,Portal de tràmits,,8823491,,Portal de tràmits,,,,31,EMAIL,,Relacions amb l'Ajuntament,,1,,2020,12,WEB,,,79,CONSULTA,1
,,2021,Targeta Park Güell,,8823487,,Portal de tràmits,,,,31,EMAIL,,Entorn (veïnatge  barri  districte  ciutat),,1,,2020,12,WEB,,,80,CONSULTA,1
,,2021,Portal de tràmits,,8823478,,Portal de tràmits,,,,31,EMAIL,,Relacions amb l'Ajuntament,,1,,2020,12,WEB,,,81,CONSULTA,1
,,2021,Portal de tràmits,,8823498,,Portal de tràmits,,,,1,EMAIL,,Relacions amb l'Ajuntament,,1,,2021,1,WEB,,,82,CONSULTA,1
,,2021,Portal de tràmits,,8823504,,Portal de tràmits,,,,1,EMAIL,,Relacions amb l'Ajuntament,,1,,2021,1,WEB,,,83,CONSULTA,1
,,2021,Portal de tràmits,,8823501,,Portal de tràmits,,,,1,EMAIL,,Relacions amb l'Ajuntament,,1,,2021,1,WEB,,,84,CONSULTA,1
,,2021,Portal de tràmits,,8823494,,Portal de tràmits,,,,1,EMAIL,,Relacions amb l'Ajuntament,,1,,2021,1,WEB,,,85,CONSULTA,1
,,2021,Portal de tràmits,,8823496,,Portal de tràmits,,,,1,EMAIL,,Relacions amb l'Ajuntament,,1,,2021,1,WEB,,,86,CONSULTA,1
,,2021,Portal de tràmits,,8823477,,Portal de tràmits,,,,1,EMAIL,,Relacions amb l'Ajuntament,,1,,2021,1,WEB,,,87,CONSULTA,1
,,2021,Portal de tràmits,,8823506,,Portal de tràmits,,,,1,EMAIL,,Relacions amb l'Ajuntament,,1,,2021,1,WEB,,,88,CONSULTA,1
,,2021,Oficina Virtual de Tràmits,,8823505,,Portal de tràmits,,,,1,EMAIL,,Relacions amb l'Ajuntament,,1,,2021,1,WEB,,,89,CONSULTA,1
5,Sarrià - Sant Gervasi,2021,Reixa embornal incidències,Sant Gervasi - la Bonanova,8823492,41.40559,Manteniment de l'espai urbà,4584144,427693,2.13492,1,EMAIL,550,Clavegueram,40,1,Carrer,2021,1,TELÈFON,Muntaner,25,90,INCIDENCIA,1
,,2021,Portal de tràmits,,8823502,,Portal de tràmits,,,,1,EMAIL,,Relacions amb l'Ajuntament,,1,,2021,1,WEB,,,91,CONSULTA,1
,,2021,Portal de tràmits,,8823495,,Portal de tràmits,,,,1,EMAIL,,Relacions amb l'Ajuntament,,1,,2021,1,WEB,,,92,CONSULTA,1
,,2021,Portal de tràmits,,8823503,,Portal de tràmits,,,,1,EMAIL,,Relacions amb l'Ajuntament,,1,,2021,1,WEB,,,93,CONSULTA,1
,,2021,Oficina Virtual de Tràmits,,8823499,,Portal de tràmits,,,,1,EMAIL,,Relacions amb l'Ajuntament,,1,,2021,1,WEB,,,94,CONSULTA,1
,,2021,Rec. animals morts en espais privats,,8823483,,Gestions municipals,,,,1,IMMEDIATA,,Recollida i neteja de l'espai urbà,,1,,2021,1,TELÈFON,,,95,PETICIO DE SERVEI,1
,,2021,Portal de tràmits,,8823507,,Portal de tràmits,,,,1,EMAIL,,Relacions amb l'Ajuntament,,1,,2021,1,WEB,,,96,CONSULTA,1
,,2021,Rec. animals morts en espais privats,,8823482,,Gestions municipals,,,,1,IMMEDIATA,,Recollida i neteja de l'espai urbà,,1,,2021,1,TELÈFON,,,97,PETICIO DE SERVEI,1
,,2021,Portal de tràmits,,8823497,,Portal de tràmits,,,,1,EMAIL,,Relacions amb l'Ajuntament,,1,,2021,1,WEB,,,98,CONSULTA,1
,,2021,Ajuts lloguer i borsa habitatge de lloguer,,8823500,,Habitatge,,,,1,EMAIL,,Informació,,1,,2021,1,WEB,,,99,CONSULTA,1
,,2021,Rec. animals morts en espais privats,,8823511,,Gestions municipals,,,,1,IMMEDIATA,,Recollida i neteja de l'espai urbà,,1,,2021,1,TELÈFON,,,100,PETICIO DE SERVEI,1
